id_campaign,customer_id,campaign_status,campaign_channel,activity_subject,start_date,end_date,last_modified_date
CAMPAIGN_00254,CUST_00138,Done,sms,New Arrivals,2024-06-09,2024-06-12,2024-06-17
CAMPAIGN_00255,CUST_02969,Done,email,VIP Re-engagement,2024-03-29,2024-04-08,2024-04-08
CAMPAIGN_00256,CUST_00058,Failed,letter,Anniversary Campaign,2023-08-05,2023-08-15,2023-08-15
CAMPAIGN_00257,CUST_01222,Done,email,Spring Collection Launch,2024-09-01,2024-09-07,2024-09-09
CAMPAIGN_00258,CUST_00728,Done,call,Personalized Offer,2024-08-15,2024-08-21,2024-08-23
CAMPAIGN_00259,CUST_02485,Done,call,VIP Re-engagement,2023-05-13,2023-05-22,2023-05-27
CAMPAIGN_00260,CUST_02325,Failed,call,Holiday Sale,2024-02-02,2024-02-12,2024-02-12
CAMPAIGN_00261,CUST_01794,Done,email,Loyalty Program Update,2024-04-28,2024-05-08,2024-05-08
CAMPAIGN_00262,CUST_03147,Done,sms,Anniversary Campaign,2024-09-27,2024-09-30,2024-09-30
CAMPAIGN_00263,CUST_03347,Failed,email,Holiday Sale,2023-05-15,2023-05-23,2023-05-27
CAMPAIGN_00264,CUST_02536,Done,letter,Exclusive Preview,2024-11-29,2024-11-30,2024-12-01
CAMPAIGN_00265,CUST_01497,Done,sms,Holiday Sale,2024-01-06,2024-01-15,2024-01-19
CAMPAIGN_00266,CUST_02497,Failed,sms,Spring Collection Launch,2024-03-23,2024-03-25,2024-03-27
CAMPAIGN_00267,CUST_03074,Failed,call,New Arrivals,2023-12-05,2023-12-07,2023-12-10
CAMPAIGN_00268,CUST_00510,Done,email,New Arrivals,2023-11-07,2023-11-11,2023-11-14
CAMPAIGN_00269,CUST_02366,Done,sms,Loyalty Program Update,2024-01-25,2024-01-28,2024-01-29
CAMPAIGN_00270,CUST_00867,Failed,sms,Personalized Offer,2023-04-23,2023-04-24,2023-04-29
CAMPAIGN_00271,CUST_01242,Failed,call,New Arrivals,2023-06-20,2023-06-21,2023-06-24
CAMPAIGN_00272,CUST_00328,Done,letter,Anniversary Campaign,2023-05-30,2023-06-06,2023-06-09
CAMPAIGN_00273,CUST_01363,Done,sms,Loyalty Program Update,2023-04-09,2023-04-16,2023-04-18
CAMPAIGN_00274,CUST_01974,Failed,letter,New Arrivals,2024-08-12,2024-08-22,2024-08-24
CAMPAIGN_00275,CUST_02189,Done,sms,New Arrivals,2024-06-26,2024-06-28,2024-06-29
CAMPAIGN_00276,CUST_02222,Done,sms,Personalized Offer,2023-12-29,2024-01-04,2024-01-08
CAMPAIGN_00277,CUST_01793,Failed,letter,Anniversary Campaign,2023-08-26,2023-09-01,2023-09-05
CAMPAIGN_00278,CUST_02134,Done,email,Anniversary Campaign,2023-07-22,2023-07-30,2023-07-30
CAMPAIGN_00279,CUST_01505,Failed,sms,Loyalty Program Update,2023-12-09,2023-12-13,2023-12-17
CAMPAIGN_00280,CUST_02459,Failed,letter,Holiday Sale,2023-05-25,2023-05-30,2023-06-01
CAMPAIGN_00281,CUST_00293,Done,email,VIP Re-engagement,2023-05-20,2023-05-30,2023-05-30
CAMPAIGN_00282,CUST_02951,Done,sms,Spring Collection Launch,2024-09-21,2024-09-27,2024-09-29
CAMPAIGN_00283,CUST_03080,Failed,call,Spring Collection Launch,2024-05-03,2024-05-10,2024-05-12
CAMPAIGN_00284,CUST_01669,Done,call,Exclusive Preview,2023-10-31,2023-11-09,2023-11-12
CAMPAIGN_00285,CUST_02713,Done,email,New Arrivals,2023-07-02,2023-07-03,2023-07-08
CAMPAIGN_00286,CUST_01635,Done,call,Holiday Sale,2024-10-02,2024-10-10,2024-10-15
CAMPAIGN_00287,CUST_02925,Failed,email,Spring Collection Launch,2024-04-18,2024-04-25,2024-04-30
CAMPAIGN_00288,CUST_00822,Done,call,Personalized Offer,2023-06-14,2023-06-17,2023-06-21
CAMPAIGN_00289,CUST_01943,Failed,sms,Loyalty Program Update,2023-03-04,2023-03-06,2023-03-10
CAMPAIGN_00290,CUST_01002,Failed,email,Holiday Sale,2023-06-18,2023-06-25,2023-06-25
CAMPAIGN_00291,CUST_03241,Done,call,New Arrivals,2023-01-07,2023-01-10,2023-01-13
CAMPAIGN_00292,CUST_00208,Failed,letter,Anniversary Campaign,2023-02-15,2023-02-22,2023-02-26
CAMPAIGN_00293,CUST_03142,Done,email,VIP Re-engagement,2024-01-26,2024-01-30,2024-01-31
CAMPAIGN_00294,CUST_01523,Done,sms,Anniversary Campaign,2023-11-16,2023-11-26,2023-12-01
CAMPAIGN_00295,CUST_03347,Failed,call,Personalized Offer,2023-05-05,2023-05-13,2023-05-17
CAMPAIGN_00296,CUST_01629,Done,sms,Anniversary Campaign,2024-11-02,2024-11-07,2024-11-10
CAMPAIGN_00297,CUST_00284,Failed,letter,Spring Collection Launch,2023-11-21,2023-11-22,2023-11-23
CAMPAIGN_00298,CUST_00360,Done,sms,Spring Collection Launch,2023-12-06,2023-12-10,2023-12-13
CAMPAIGN_00299,CUST_03169,Done,letter,Anniversary Campaign,2024-06-23,2024-06-27,2024-06-27
CAMPAIGN_00300,CUST_02675,Failed,call,Holiday Sale,2024-03-23,2024-03-27,2024-03-31
CAMPAIGN_00301,CUST_00083,Failed,call,Anniversary Campaign,2024-10-02,2024-10-12,2024-10-12
CAMPAIGN_00302,CUST_02833,Failed,call,Anniversary Campaign,2024-03-26,2024-04-01,2024-04-03
CAMPAIGN_00303,CUST_02949,Done,sms,Spring Collection Launch,2023-03-31,2023-04-06,2023-04-09
CAMPAIGN_00304,CUST_02819,Done,sms,VIP Re-engagement,2024-02-22,2024-02-29,2024-02-29
CAMPAIGN_00305,CUST_00154,Failed,email,Personalized Offer,2024-09-27,2024-10-03,2024-10-08
CAMPAIGN_00306,CUST_00093,Done,email,VIP Re-engagement,2024-02-01,2024-02-08,2024-02-11
CAMPAIGN_00307,CUST_02735,Done,call,Exclusive Preview,2024-05-31,2024-06-03,2024-06-08
CAMPAIGN_00308,CUST_01567,Done,email,Exclusive Preview,2023-07-18,2023-07-26,2023-07-31
CAMPAIGN_00309,CUST_01756,Done,sms,Personalized Offer,2024-09-07,2024-09-16,2024-09-17
CAMPAIGN_00310,CUST_00074,Done,sms,Spring Collection Launch,2023-02-03,2023-02-04,2023-02-04
CAMPAIGN_00311,CUST_02241,Failed,call,New Arrivals,2024-05-02,2024-05-09,2024-05-14
CAMPAIGN_00312,CUST_00649,Done,call,Exclusive Preview,2023-01-06,2023-01-10,2023-01-13
CAMPAIGN_00313,CUST_02874,Failed,letter,Exclusive Preview,2024-02-08,2024-02-12,2024-02-16
CAMPAIGN_00314,CUST_01354,Done,letter,VIP Re-engagement,2024-02-22,2024-02-25,2024-03-01
CAMPAIGN_00315,CUST_00454,Done,call,New Arrivals,2024-04-12,2024-04-15,2024-04-18
CAMPAIGN_00316,CUST_01740,Failed,sms,New Arrivals,2023-04-18,2023-04-21,2023-04-23
CAMPAIGN_00317,CUST_03387,Done,call,New Arrivals,2023-02-11,2023-02-17,2023-02-17
CAMPAIGN_00318,CUST_00028,Done,letter,Anniversary Campaign,2024-07-04,2024-07-13,2024-07-15
CAMPAIGN_00319,CUST_02313,Done,sms,Holiday Sale,2024-06-01,2024-06-02,2024-06-05
CAMPAIGN_00320,CUST_01759,Done,letter,Anniversary Campaign,2023-05-25,2023-05-28,2023-05-30
CAMPAIGN_00321,CUST_02048,Done,sms,Holiday Sale,2024-03-21,2024-03-22,2024-03-26
CAMPAIGN_00322,CUST_03153,Done,letter,New Arrivals,2023-10-02,2023-10-10,2023-10-15
CAMPAIGN_00323,CUST_00345,Failed,email,Personalized Offer,2023-09-16,2023-09-21,2023-09-21
CAMPAIGN_00324,CUST_00208,Failed,call,Loyalty Program Update,2023-09-21,2023-09-26,2023-09-27
CAMPAIGN_00325,CUST_03335,Failed,sms,Holiday Sale,2023-08-04,2023-08-10,2023-08-12
CAMPAIGN_00326,CUST_01496,Done,email,New Arrivals,2024-03-22,2024-03-31,2024-03-31
CAMPAIGN_00327,CUST_02131,Done,call,Spring Collection Launch,2024-10-11,2024-10-12,2024-10-16
CAMPAIGN_00328,CUST_00452,Done,letter,Anniversary Campaign,2024-04-22,2024-04-27,2024-05-02
CAMPAIGN_00329,CUST_03084,Done,sms,Spring Collection Launch,2024-10-26,2024-11-02,2024-11-02
CAMPAIGN_00330,CUST_00778,Done,email,Personalized Offer,2023-09-02,2023-09-09,2023-09-12
CAMPAIGN_00331,CUST_01912,Done,sms,Personalized Offer,2024-07-16,2024-07-22,2024-07-23
CAMPAIGN_00332,CUST_00759,Done,letter,New Arrivals,2024-03-15,2024-03-20,2024-03-24
CAMPAIGN_00333,CUST_02523,Failed,sms,Exclusive Preview,2024-03-07,2024-03-17,2024-03-22
CAMPAIGN_00334,CUST_01370,Failed,sms,Spring Collection Launch,2024-03-03,2024-03-12,2024-03-13
CAMPAIGN_00335,CUST_02730,Done,call,Personalized Offer,2023-02-15,2023-02-19,2023-02-24
CAMPAIGN_00336,CUST_01730,Failed,sms,Holiday Sale,2024-10-04,2024-10-11,2024-10-12
CAMPAIGN_00337,CUST_02469,Done,sms,Anniversary Campaign,2023-04-08,2023-04-11,2023-04-13
CAMPAIGN_00338,CUST_00303,Done,email,Spring Collection Launch,2024-01-10,2024-01-20,2024-01-24
CAMPAIGN_00339,CUST_00773,Failed,sms,Spring Collection Launch,2024-04-13,2024-04-16,2024-04-19
CAMPAIGN_00340,CUST_01320,Failed,call,Exclusive Preview,2023-01-17,2023-01-25,2023-01-28
CAMPAIGN_00341,CUST_00382,Done,call,Holiday Sale,2023-03-10,2023-03-14,2023-03-18
CAMPAIGN_00342,CUST_02038,Failed,sms,Anniversary Campaign,2024-08-26,2024-08-28,2024-08-31
CAMPAIGN_00343,CUST_00558,Done,letter,New Arrivals,2023-04-21,2023-05-01,2023-05-05
CAMPAIGN_00344,CUST_01559,Failed,sms,Personalized Offer,2023-07-27,2023-08-01,2023-08-04
CAMPAIGN_00345,CUST_02023,Failed,letter,Loyalty Program Update,2024-02-27,2024-03-02,2024-03-02
CAMPAIGN_00346,CUST_02088,Done,email,Holiday Sale,2024-06-05,2024-06-14,2024-06-17
CAMPAIGN_00347,CUST_03458,Done,sms,Holiday Sale,2023-01-31,2023-02-06,2023-02-11
CAMPAIGN_00348,CUST_01904,Failed,letter,Loyalty Program Update,2024-12-18,2024-12-19,2024-12-22
CAMPAIGN_00349,CUST_01762,Failed,sms,Spring Collection Launch,2023-12-05,2023-12-09,2023-12-10
CAMPAIGN_00350,CUST_01305,Done,letter,Anniversary Campaign,2024-08-27,2024-08-29,2024-08-29
CAMPAIGN_00351,CUST_03039,Failed,call,Loyalty Program Update,2024-05-14,2024-05-16,2024-05-18
CAMPAIGN_00352,CUST_03229,Done,letter,Holiday Sale,2023-02-28,2023-03-06,2023-03-09
CAMPAIGN_00353,CUST_02264,Done,sms,VIP Re-engagement,2023-05-25,2023-05-28,2023-06-02
CAMPAIGN_00354,CUST_02629,Done,sms,Exclusive Preview,2024-10-18,2024-10-21,2024-10-25
CAMPAIGN_00355,CUST_02800,Failed,call,Holiday Sale,2024-08-17,2024-08-19,2024-08-23
CAMPAIGN_00356,CUST_00561,Done,email,Exclusive Preview,2023-07-18,2023-07-22,2023-07-24
CAMPAIGN_00357,CUST_01759,Done,call,Personalized Offer,2023-06-11,2023-06-17,2023-06-22
CAMPAIGN_00358,CUST_01972,Done,letter,Exclusive Preview,2024-09-11,2024-09-13,2024-09-15
CAMPAIGN_00359,CUST_02917,Done,call,Personalized Offer,2023-06-18,2023-06-22,2023-06-24
CAMPAIGN_00360,CUST_00333,Done,email,VIP Re-engagement,2024-09-17,2024-09-26,2024-09-30
CAMPAIGN_00361,CUST_01937,Done,call,Spring Collection Launch,2023-02-06,2023-02-16,2023-02-19
CAMPAIGN_00362,CUST_01701,Done,call,Personalized Offer,2024-08-04,2024-08-09,2024-08-10
CAMPAIGN_00363,CUST_03113,Done,sms,Spring Collection Launch,2024-04-14,2024-04-17,2024-04-22
CAMPAIGN_00364,CUST_01335,Done,sms,VIP Re-engagement,2024-02-24,2024-03-01,2024-03-04
CAMPAIGN_00365,CUST_03237,Done,call,Anniversary Campaign,2023-10-18,2023-10-22,2023-10-23
CAMPAIGN_00366,CUST_01694,Done,letter,Holiday Sale,2024-10-21,2024-10-30,2024-11-02
CAMPAIGN_00367,CUST_02289,Failed,letter,Holiday Sale,2023-11-18,2023-11-21,2023-11-23
CAMPAIGN_00368,CUST_02665,Done,call,New Arrivals,2024-10-01,2024-10-08,2024-10-09
CAMPAIGN_00369,CUST_02961,Done,letter,Loyalty Program Update,2023-10-11,2023-10-19,2023-10-21
CAMPAIGN_00370,CUST_00971,Failed,call,VIP Re-engagement,2024-09-23,2024-09-24,2024-09-25
CAMPAIGN_00371,CUST_00045,Failed,email,Personalized Offer,2024-10-17,2024-10-26,2024-10-26
CAMPAIGN_00372,CUST_03100,Done,letter,Exclusive Preview,2024-07-11,2024-07-19,2024-07-22
CAMPAIGN_00373,CUST_02861,Failed,sms,VIP Re-engagement,2024-12-16,2024-12-25,2024-12-25
CAMPAIGN_00374,CUST_03364,Done,call,Holiday Sale,2023-02-06,2023-02-09,2023-02-14
CAMPAIGN_00375,CUST_03291,Done,letter,Anniversary Campaign,2024-01-24,2024-01-27,2024-01-30
CAMPAIGN_00376,CUST_02743,Done,sms,Personalized Offer,2024-03-19,2024-03-23,2024-03-27
CAMPAIGN_00377,CUST_03169,Done,letter,Anniversary Campaign,2024-09-20,2024-09-27,2024-09-27
CAMPAIGN_00378,CUST_03150,Done,email,Anniversary Campaign,2023-02-23,2023-02-26,2023-02-28
CAMPAIGN_00379,CUST_01697,Failed,letter,Exclusive Preview,2024-03-08,2024-03-12,2024-03-14
CAMPAIGN_00380,CUST_02947,Failed,letter,Loyalty Program Update,2024-06-08,2024-06-17,2024-06-17
CAMPAIGN_00381,CUST_00993,Done,call,New Arrivals,2023-10-23,2023-10-31,2023-10-31
CAMPAIGN_00382,CUST_00861,Done,email,VIP Re-engagement,2024-03-18,2024-03-21,2024-03-22
CAMPAIGN_00383,CUST_00657,Failed,letter,Exclusive Preview,2023-05-17,2023-05-26,2023-05-28
CAMPAIGN_00384,CUST_02529,Failed,sms,Spring Collection Launch,2024-12-20,2024-12-25,2024-12-26
CAMPAIGN_00385,CUST_00690,Done,call,Exclusive Preview,2024-10-06,2024-10-14,2024-10-17
CAMPAIGN_00386,CUST_00059,Done,email,Exclusive Preview,2024-02-21,2024-03-01,2024-03-05
CAMPAIGN_00387,CUST_03118,Done,email,Anniversary Campaign,2024-11-16,2024-11-24,2024-11-26
CAMPAIGN_00388,CUST_01546,Done,email,Loyalty Program Update,2023-08-25,2023-08-29,2023-08-30
CAMPAIGN_00389,CUST_00214,Done,letter,VIP Re-engagement,2023-12-04,2023-12-05,2023-12-09
CAMPAIGN_00390,CUST_02709,Failed,call,Loyalty Program Update,2023-04-04,2023-04-11,2023-04-12
CAMPAIGN_00391,CUST_00209,Done,sms,Loyalty Program Update,2024-10-25,2024-10-28,2024-11-02
CAMPAIGN_00392,CUST_03060,Done,call,Exclusive Preview,2023-08-24,2023-08-27,2023-08-29
CAMPAIGN_00393,CUST_03499,Failed,email,Personalized Offer,2024-03-19,2024-03-23,2024-03-26
CAMPAIGN_00394,CUST_02623,Done,sms,Loyalty Program Update,2024-08-22,2024-08-23,2024-08-25
CAMPAIGN_00395,CUST_03080,Failed,letter,New Arrivals,2023-03-30,2023-03-31,2023-04-01
CAMPAIGN_00396,CUST_01523,Done,sms,New Arrivals,2023-05-31,2023-06-01,2023-06-01
CAMPAIGN_00397,CUST_00853,Done,sms,Exclusive Preview,2023-12-17,2023-12-21,2023-12-21
CAMPAIGN_00398,CUST_02562,Done,email,VIP Re-engagement,2024-10-10,2024-10-16,2024-10-21
CAMPAIGN_00399,CUST_03257,Done,call,Loyalty Program Update,2023-07-29,2023-08-05,2023-08-06
CAMPAIGN_00400,CUST_00204,Done,sms,VIP Re-engagement,2023-08-20,2023-08-22,2023-08-24
CAMPAIGN_00401,CUST_02371,Done,letter,Spring Collection Launch,2023-12-29,2024-01-06,2024-01-10
CAMPAIGN_00402,CUST_02007,Done,sms,Holiday Sale,2024-06-13,2024-06-17,2024-06-17
CAMPAIGN_00403,CUST_00167,Failed,sms,VIP Re-engagement,2023-06-07,2023-06-14,2023-06-18
CAMPAIGN_00404,CUST_00924,Done,email,Personalized Offer,2023-05-24,2023-06-01,2023-06-02
CAMPAIGN_00405,CUST_03064,Done,email,Spring Collection Launch,2024-10-29,2024-11-01,2024-11-02
CAMPAIGN_00406,CUST_03143,Done,call,Spring Collection Launch,2024-03-30,2024-04-07,2024-04-09
CAMPAIGN_00407,CUST_00830,Failed,sms,Personalized Offer,2024-07-16,2024-07-25,2024-07-25
CAMPAIGN_00408,CUST_01362,Done,email,VIP Re-engagement,2024-08-08,2024-08-18,2024-08-22
CAMPAIGN_00409,CUST_03229,Done,email,New Arrivals,2023-10-24,2023-10-29,2023-11-01
CAMPAIGN_00410,CUST_02781,Failed,email,Spring Collection Launch,2024-07-21,2024-07-31,2024-08-02
CAMPAIGN_00411,CUST_01832,Done,letter,Loyalty Program Update,2024-04-08,2024-04-15,2024-04-17
CAMPAIGN_00412,CUST_03195,Failed,letter,New Arrivals,2023-04-09,2023-04-15,2023-04-20
CAMPAIGN_00413,CUST_02266,Done,letter,Anniversary Campaign,2023-09-24,2023-10-01,2023-10-05
CAMPAIGN_00414,CUST_01564,Failed,sms,Holiday Sale,2024-02-12,2024-02-17,2024-02-22
CAMPAIGN_00415,CUST_02349,Failed,call,Personalized Offer,2024-07-31,2024-08-06,2024-08-08
CAMPAIGN_00416,CUST_02484,Failed,sms,Exclusive Preview,2024-01-04,2024-01-12,2024-01-14
CAMPAIGN_00417,CUST_00818,Done,email,Anniversary Campaign,2023-09-11,2023-09-16,2023-09-19
CAMPAIGN_00418,CUST_00673,Done,email,Loyalty Program Update,2024-11-10,2024-11-16,2024-11-17
CAMPAIGN_00419,CUST_00909,Done,email,Holiday Sale,2023-10-24,2023-10-28,2023-11-02
CAMPAIGN_00420,CUST_03088,Failed,letter,Holiday Sale,2023-09-27,2023-09-30,2023-10-03
CAMPAIGN_00421,CUST_02700,Done,letter,Anniversary Campaign,2024-06-19,2024-06-27,2024-06-27
CAMPAIGN_00422,CUST_03007,Done,letter,Personalized Offer,2023-08-12,2023-08-17,2023-08-21
CAMPAIGN_00423,CUST_00635,Done,sms,Holiday Sale,2023-12-11,2023-12-17,2023-12-20
CAMPAIGN_00424,CUST_01665,Failed,email,VIP Re-engagement,2023-11-25,2023-11-26,2023-12-01
CAMPAIGN_00425,CUST_03217,Done,email,Personalized Offer,2023-02-11,2023-02-20,2023-02-24
CAMPAIGN_00426,CUST_02803,Failed,email,Spring Collection Launch,2024-07-09,2024-07-14,2024-07-17
CAMPAIGN_00427,CUST_01729,Done,letter,New Arrivals,2024-10-09,2024-10-14,2024-10-19
CAMPAIGN_00428,CUST_01450,Done,letter,New Arrivals,2024-01-19,2024-01-24,2024-01-28
CAMPAIGN_00429,CUST_00899,Failed,sms,Loyalty Program Update,2023-03-16,2023-03-17,2023-03-22
CAMPAIGN_00430,CUST_01200,Done,call,Exclusive Preview,2023-06-12,2023-06-14,2023-06-16
CAMPAIGN_00431,CUST_00885,Done,call,Anniversary Campaign,2024-02-12,2024-02-19,2024-02-20
CAMPAIGN_00432,CUST_00019,Failed,email,Loyalty Program Update,2024-06-18,2024-06-28,2024-06-30
CAMPAIGN_00433,CUST_03194,Done,letter,New Arrivals,2023-01-01,2023-01-08,2023-01-11
CAMPAIGN_00434,CUST_01434,Done,letter,Exclusive Preview,2023-12-14,2023-12-17,2023-12-19
CAMPAIGN_00435,CUST_03447,Done,sms,Personalized Offer,2024-08-16,2024-08-23,2024-08-24
CAMPAIGN_00436,CUST_01736,Done,sms,Spring Collection Launch,2024-07-04,2024-07-14,2024-07-16
CAMPAIGN_00437,CUST_01599,Failed,letter,Anniversary Campaign,2023-09-23,2023-10-02,2023-10-06
CAMPAIGN_00438,CUST_00279,Failed,letter,Exclusive Preview,2023-11-08,2023-11-17,2023-11-22
CAMPAIGN_00439,CUST_02449,Failed,call,Spring Collection Launch,2023-12-26,2024-01-03,2024-01-05
CAMPAIGN_00440,CUST_00564,Done,letter,Exclusive Preview,2024-03-03,2024-03-09,2024-03-09
CAMPAIGN_00441,CUST_03002,Done,call,Personalized Offer,2023-07-04,2023-07-05,2023-07-08
CAMPAIGN_00442,CUST_02684,Failed,sms,Anniversary Campaign,2023-07-19,2023-07-28,2023-07-28
CAMPAIGN_00443,CUST_02956,Done,call,Spring Collection Launch,2023-02-01,2023-02-08,2023-02-09
CAMPAIGN_00444,CUST_02197,Done,letter,VIP Re-engagement,2024-03-24,2024-03-28,2024-03-29
CAMPAIGN_00445,CUST_00255,Done,call,Anniversary Campaign,2023-04-17,2023-04-27,2023-04-30
CAMPAIGN_00446,CUST_00211,Done,sms,Personalized Offer,2024-08-14,2024-08-24,2024-08-28
CAMPAIGN_00447,CUST_02678,Done,call,Spring Collection Launch,2023-03-05,2023-03-11,2023-03-12
CAMPAIGN_00448,CUST_01706,Done,email,New Arrivals,2023-03-04,2023-03-08,2023-03-08
CAMPAIGN_00449,CUST_00855,Done,call,Exclusive Preview,2023-02-19,2023-02-27,2023-03-02
CAMPAIGN_00450,CUST_01109,Failed,sms,VIP Re-engagement,2024-10-24,2024-11-03,2024-11-06
CAMPAIGN_00451,CUST_00382,Done,sms,VIP Re-engagement,2023-06-29,2023-06-30,2023-07-02
CAMPAIGN_00452,CUST_03373,Failed,email,VIP Re-engagement,2024-04-08,2024-04-09,2024-04-10
CAMPAIGN_00453,CUST_03484,Failed,call,Loyalty Program Update,2023-05-25,2023-06-03,2023-06-03
CAMPAIGN_00454,CUST_00489,Done,call,Spring Collection Launch,2024-04-07,2024-04-15,2024-04-18
CAMPAIGN_00455,CUST_02715,Done,email,VIP Re-engagement,2023-03-19,2023-03-29,2023-04-02
CAMPAIGN_00456,CUST_01043,Done,email,VIP Re-engagement,2023-06-11,2023-06-13,2023-06-13
CAMPAIGN_00457,CUST_00908,Done,sms,VIP Re-engagement,2024-08-11,2024-08-17,2024-08-18
CAMPAIGN_00458,CUST_01542,Failed,letter,Holiday Sale,2024-01-18,2024-01-19,2024-01-21
CAMPAIGN_00459,CUST_02355,Failed,email,Holiday Sale,2024-12-01,2024-12-05,2024-12-07
CAMPAIGN_00460,CUST_01345,Done,letter,VIP Re-engagement,2024-03-30,2024-04-05,2024-04-07
CAMPAIGN_00461,CUST_01443,Done,letter,Holiday Sale,2023-02-09,2023-02-14,2023-02-15
CAMPAIGN_00462,CUST_01287,Done,letter,Exclusive Preview,2024-08-19,2024-08-26,2024-08-28
CAMPAIGN_00463,CUST_00814,Done,email,Holiday Sale,2023-08-12,2023-08-16,2023-08-18
CAMPAIGN_00464,CUST_03227,Done,sms,Anniversary Campaign,2023-07-03,2023-07-10,2023-07-14
CAMPAIGN_00465,CUST_02240,Done,email,VIP Re-engagement,2024-12-20,2024-12-28,2024-12-30
CAMPAIGN_00466,CUST_03109,Failed,sms,Exclusive Preview,2023-04-07,2023-04-16,2023-04-21
CAMPAIGN_00467,CUST_03275,Done,call,Anniversary Campaign,2023-02-08,2023-02-09,2023-02-12
CAMPAIGN_00468,CUST_01159,Failed,email,Spring Collection Launch,2023-03-16,2023-03-19,2023-03-24
CAMPAIGN_00469,CUST_00777,Failed,sms,New Arrivals,2023-11-06,2023-11-07,2023-11-07
CAMPAIGN_00470,CUST_00466,Done,email,Spring Collection Launch,2024-02-06,2024-02-09,2024-02-10
CAMPAIGN_00471,CUST_01063,Done,letter,Personalized Offer,2024-10-09,2024-10-19,2024-10-20
CAMPAIGN_00472,CUST_01187,Failed,sms,Anniversary Campaign,2023-07-07,2023-07-12,2023-07-17
CAMPAIGN_00473,CUST_01372,Failed,call,Personalized Offer,2023-12-05,2023-12-11,2023-12-11
CAMPAIGN_00474,CUST_01784,Done,email,Holiday Sale,2024-07-18,2024-07-23,2024-07-28
CAMPAIGN_00475,CUST_00630,Failed,email,VIP Re-engagement,2024-10-02,2024-10-09,2024-10-09
CAMPAIGN_00476,CUST_01350,Done,sms,Holiday Sale,2023-08-25,2023-08-26,2023-08-29
CAMPAIGN_00477,CUST_00868,Done,call,Anniversary Campaign,2024-12-18,2024-12-19,2024-12-20
CAMPAIGN_00478,CUST_02014,Done,letter,Anniversary Campaign,2023-04-26,2023-04-30,2023-05-04
CAMPAIGN_00479,CUST_01760,Done,sms,Exclusive Preview,2024-01-27,2024-02-04,2024-02-05
CAMPAIGN_00480,CUST_02953,Done,sms,Exclusive Preview,2024-01-06,2024-01-09,2024-01-09
CAMPAIGN_00481,CUST_02887,Failed,call,Holiday Sale,2023-11-11,2023-11-20,2023-11-23
CAMPAIGN_00482,CUST_02978,Done,sms,Exclusive Preview,2024-08-06,2024-08-11,2024-08-12
CAMPAIGN_00483,CUST_01718,Failed,email,Holiday Sale,2023-02-25,2023-03-03,2023-03-04
CAMPAIGN_00484,CUST_02049,Failed,call,Spring Collection Launch,2024-08-15,2024-08-18,2024-08-21
CAMPAIGN_00485,CUST_00069,Done,email,Anniversary Campaign,2023-07-18,2023-07-26,2023-07-29
CAMPAIGN_00486,CUST_00240,Done,email,New Arrivals,2024-07-15,2024-07-24,2024-07-26
CAMPAIGN_00487,CUST_02054,Done,email,Spring Collection Launch,2024-08-15,2024-08-20,2024-08-23
CAMPAIGN_00488,CUST_02157,Failed,email,Personalized Offer,2024-03-27,2024-03-28,2024-03-30
CAMPAIGN_00489,CUST_00324,Failed,email,Anniversary Campaign,2023-10-28,2023-11-02,2023-11-02
CAMPAIGN_00490,CUST_01477,Done,sms,Anniversary Campaign,2024-12-07,2024-12-11,2024-12-12
CAMPAIGN_00491,CUST_00556,Done,call,Personalized Offer,2024-11-15,2024-11-25,2024-11-27
CAMPAIGN_00492,CUST_00416,Done,letter,Holiday Sale,2024-04-28,2024-05-07,2024-05-10
CAMPAIGN_00493,CUST_01417,Failed,email,Personalized Offer,2024-06-17,2024-06-20,2024-06-20
CAMPAIGN_00494,CUST_01107,Failed,sms,New Arrivals,2024-05-08,2024-05-11,2024-05-16
CAMPAIGN_00495,CUST_01535,Done,call,Personalized Offer,2023-02-17,2023-02-20,2023-02-20
CAMPAIGN_00496,CUST_02368,Done,call,Exclusive Preview,2024-07-15,2024-07-23,2024-07-24
CAMPAIGN_00497,CUST_02264,Done,sms,Spring Collection Launch,2024-03-17,2024-03-18,2024-03-18
CAMPAIGN_00498,CUST_00598,Done,email,Exclusive Preview,2023-04-24,2023-04-27,2023-04-29
CAMPAIGN_00499,CUST_01450,Done,call,Spring Collection Launch,2024-04-24,2024-04-30,2024-05-02
CAMPAIGN_00500,CUST_01140,Done,letter,New Arrivals,2024-08-08,2024-08-18,2024-08-18
CAMPAIGN_00501,CUST_02562,Done,letter,Holiday Sale,2023-12-29,2024-01-02,2024-01-07
CAMPAIGN_00502,CUST_03401,Done,sms,Holiday Sale,2024-06-25,2024-07-01,2024-07-01
CAMPAIGN_00503,CUST_03253,Done,letter,New Arrivals,2023-04-30,2023-05-06,2023-05-09
CAMPAIGN_00504,CUST_00099,Done,email,VIP Re-engagement,2023-03-05,2023-03-14,2023-03-15
CAMPAIGN_00505,CUST_00386,Failed,call,Holiday Sale,2024-08-30,2024-09-07,2024-09-11
